volatility_63d,return_63d,max_drawdown_63d,average_correlation,weighted_correlation,largest_position_weight,top_3_concentration,number_of_assets,market_beta,ten_year_yield,two_year_yield,yield_curve_spread,vix
0.36222498399202485,0.021146612718297122,-0.19213066292541492,0.45268520006111085,0.6397405414292273,0.3605761289821378,0.753985600351423,6.0,1.040121528915284,4.3,3.78,0.52,24.76
0.5089663558488048,2.074097223137767,-0.08541140536909098,0.47260119218972263,0.6293157685326571,0.5831707102848236,0.9753080482293405,4.0,0.9484961363795655,0.64,0.17,0.47,34.73
0.1398407296697938,0.22605104926567,-0.039917032567985955,0.1789958339514298,0.48855863125038546,0.36774025362265356,0.970052992997706,4.0,0.9653441226850599,1.82,1.58,0.24,13.05
0.07217854558138531,0.39800487317653466,-0.009536703931802615,0.14937532634743392,0.28226225926909854,0.40816899034860715,0.813077856385847,5.0,0.37751679007464223,2.56,2.4,0.16,12.01
0.08568958565865335,0.22327842630537015,-0.01476841531387052,0.40341931743760584,0.4889879807665216,0.5552579870170588,0.8596602211031794,5.0,0.5147752432080603,4.29,3.74,0.55,15.69
0.16118830032898995,0.14314837077457282,-0.10633306859277059,0.1449354425535133,0.5373292625341112,0.4445198611866329,0.935683144629755,5.0,0.5889031384119379,2.71,2.53,0.18,15.65
0.5389882067937715,0.6744353134059433,-0.15309519870759136,0.8280377288765962,0.8888932694207207,0.4567130069861235,0.9616683781802664,4.0,0.9460061021107763,0.84,0.2,0.64,27.57
0.11127058844374896,0.6868355211703633,-0.020350453204872387,0.24333608204108992,0.5376266381873984,0.6303199733516645,0.9999999999999999,3.0,0.8492384240381821,4.43,3.91,0.52,15.39
0.22495594045874537,0.2726950263940595,-0.11453610896336275,0.4709314641173708,0.6879507794594483,0.3272734076902054,0.9248289556409934,4.0,1.0317574153455806,0.83,0.16,0.67,24.86
0.30443440847929476,0.32159597538910734,-0.1159010296077867,0.5044006286694895,0.7933520319212165,0.41430590069191814,0.8808592884744246,5.0,1.2279381741579127,3.03,3.32,-0.29,23.8
0.4024279709518032,2.188698114898642,-0.07017667825568707,0.5690616945963477,0.5988814459790506,0.32134050516772034,0.8481894966066577,5.0,1.144831752230886,0.68,0.16,0.52,27.68
0.314903516609538,0.8129540451427314,-0.11769797482209743,0.5874935746592657,0.6220200190294335,0.4664074169465756,0.9487494284561255,5.0,1.2494435655959775,3.39,4.09,-0.7,20.52
0.29048386465378057,-0.23999914936751127,-0.18399981759318296,0.2423507561576946,0.6950120086714718,0.5877745980835982,0.986389428069423,4.0,0.7559990542348646,0.89,0.17,0.72,23.1
0.2453023313542491,0.864153040854111,-0.0657653101740242,0.2578048646900733,0.43083051231932773,0.41994071684294704,0.9269520272663139,4.0,1.1792130504635847,1.08,0.14,0.94,22.37
0.23137493809630658,0.20379473153488298,-0.08307523341215906,0.08323251062462945,0.24157825181927883,0.39255130066656285,0.8565224323417295,6.0,1.2909645765645463,4.45,4.21,0.24,15.5
0.20616583868478383,1.085656002566119,-0.03722590787238855,0.3231743880814846,0.45397042037585533,0.5412374119787572,0.8612750321387366,5.0,0.6107676932754174,0.66,0.14,0.52,26.57
0.11117501168811122,0.22603204746854627,-0.034048004376449836,0.25443063687934797,0.48287503915844665,0.2447042810022592,0.7041870198526448,5.0,0.7704007377264002,4.18,4.13,0.05,13.51
0.47264224252868736,2.4345768546730855,-0.10272524449825338,0.33568305615098337,0.5862808024273729,0.6231523120831244,1.0,3.0,1.1577285070907233,1.61,1.44,0.17,14.15
0.12856363675859384,0.028897627092429608,-0.11239718036150681,0.22209305343828553,0.5090671913291923,0.5284586260983727,0.9035586745779555,4.0,0.8269529982923798,1.96,1.77,0.19,12.57
0.08953959936670029,0.6188679512855152,-0.019846785324252436,0.0728358400289773,0.5083727071300916,0.6349409388261021,1.0000000000000002,3.0,0.33933182477731183,4.19,4.61,-0.42,13.75
0.1016414939447697,0.06466307257765617,-0.03633334133460675,0.11876463905132438,0.27177933009998706,0.3611017055941583,0.8678244583279201,6.0,0.5064524405900752,4.43,4.34,0.09,14.31
0.3055198630360349,-0.15230844876585667,-0.20267183051524895,0.349603838485356,0.6730319207364178,0.3958724374752666,0.9093743264168592,4.0,0.9220900996060869,4.48,3.96,0.52,37.56
0.12495717403138243,0.10109982619009061,-0.08562759225084238,0.4637418245337496,0.5903403048418694,0.3018155303498592,0.7818994658990102,5.0,0.8945014676101968,2.03,1.74,0.29,14.33
0.11096077483534604,-0.12663197689737626,-0.06487391980836987,0.015139805951758642,0.632963812560816,0.7948498174893438,1.0000000000000002,3.0,0.2660742026811802,1.53,0.16,1.37,22.56
0.1801851252507049,-0.11197934157249277,-0.11257039742194552,0.673074083228122,0.7973409997973809,0.47303227008023513,0.9585498026525693,4.0,1.0519887909589567,3.85,3.7,0.15,20.49
0.25625387246511655,-0.7894736618153191,-0.18701305930488354,0.3423366183639416,0.5645072142293686,0.43405572268421366,1.0,3.0,0.7466770100102662,3.83,4.48,-0.65,22.36
0.23139242700385454,0.22332411046495293,-0.09536971298350794,0.17603872903092524,0.5130499361229485,0.39446282557628104,1.0,3.0,0.9272381424275418,3.37,4.06,-0.69,20.34
0.10048816305624138,-0.2834836097629708,-0.11492718892308273,0.08286396786495577,0.40056898442428474,0.5788301865653732,0.999798612293026,4.0,0.3610078574149751,1.62,0.14,1.48,20.03
0.14921250536537412,0.05524116381017251,-0.04848170964942944,0.19349102283871558,0.6392181566819886,0.7802262317102425,1.0,3.0,0.11058967562268973,4.02,3.93,0.09,19.58
0.11441534015754633,0.3162979436615491,-0.05286352359162194,0.23347969497843088,0.6414651953045486,0.5351450625226597,0.9192316916127636,6.0,0.8038533123182148,2.13,1.87,0.26,12.86
0.7123665224027742,0.06356336070899299,-0.3972479242469624,0.7332206412492426,0.8369328095533133,0.621862937417885,0.8892533977515863,5.0,1.181971370296966,0.76,0.25,0.51,41.17
0.08914745082325663,0.17997963589068983,-0.034415803758676144,0.14701203072688482,0.4082957337445119,0.3697626066699815,0.8590554984868681,6.0,0.6813369820871871,1.24,0.22,1.02,21.67
0.08321013036611496,0.17002252863646578,-0.03446925842934745,0.0660978269371834,0.3905997645021957,0.5093933446733411,0.9121111669056388,4.0,0.4147444357326171,4.2,4.67,-0.47,12.66
0.19039774407307755,0.40454041038076954,-0.06488710924610608,0.03241385153118825,0.3460601222864679,0.39012936317817154,0.9339472496897571,5.0,0.7334937201512026,4.08,3.54,0.54,15.04
0.20378214924845847,-0.5254158912302386,-0.15919446666236714,0.04198508574891885,0.468885588736072,0.5624497406547038,1.0,3.0,0.9521327507819581,4.77,4.95,-0.18,16.87
0.20556785281564777,0.14253909513964005,-0.14686041039313402,0.2579520702438133,0.6424586310678737,0.35625576325375413,0.9011282097013822,5.0,0.9264147903735657,2.65,2.5,0.15,14.88
0.13956010571804844,0.4451208688854964,-0.05092828967087937,0.28517942891573184,0.5657517605439369,0.5332516481128148,0.9999999999999999,3.0,0.6303224768034948,0.68,0.14,0.54,28.58
0.24766386372350008,-0.6884222170190545,-0.18820748037859003,-0.16989940907649673,0.1490015921144197,0.45503327805699767,1.0,3.0,0.4799929740691436,1.02,0.47,0.55,75.91
0.1302269741235285,0.38115066365731,-0.032972433323563144,-0.004219600224403951,0.5780690811236828,0.7290602816751008,1.0,3.0,0.46130655247864427,1.92,1.63,0.29,12.51
0.12134639240467628,0.20388350877313072,-0.05627516172628155,0.011899735862080152,0.30038170010089404,0.46491492806358814,0.9535832675374882,5.0,0.37335681763374234,3.79,3.63,0.16,18.9
0.17327974659565598,0.005686209138337145,-0.1131261743859373,0.5344101897319372,0.7599201084935558,0.4924774087196461,0.9672482765732934,5.0,0.7962889952678326,1.02,0.71,0.31,36.82
0.2587224036217983,0.19851980105851355,-0.14149736856711181,-0.02276362635033628,0.23533107949333823,0.49169515327888624,1.0,3.0,0.3441296528076036,0.7,0.17,0.53,30.53
0.17668936981110872,0.9941528505709324,-0.03019875391987148,0.143488813621785,0.48936792543222835,0.6233741020582579,0.9698890025915208,4.0,0.1062424611910004,1.84,1.58,0.26,12.1
0.1949042569395162,0.2703777177904946,-0.06794671288706455,0.4489965490054344,0.6385007899580609,0.50865289431469,0.9999999999999999,3.0,0.7775242011582187,0.93,0.12,0.81,22.77
0.2247193330246425,0.03570824059927648,-0.12446257919973969,0.3967380401995412,0.6443483555284191,0.4519274114879165,0.8840887917630577,6.0,0.9201801175980416,2.65,2.48,0.17,15.97
0.15903595374056062,0.5304690877163593,-0.043381836239694604,0.1683003888636686,0.6536630277849987,0.6920960951445653,1.0,3.0,0.8500343804228865,1.58,0.16,1.42,17.33
0.49210897389043085,0.45141239548159323,-0.1753978628220979,0.41515968571185463,0.6975689899187374,0.5173753650785062,0.9255301520574534,5.0,0.7686460543810093,0.65,0.16,0.49,27.51
0.17080665222391858,0.199155349710334,-0.08397442418019019,0.13409572614597018,0.6387492328822071,0.8073230401441505,0.9999999999999999,3.0,0.552639245536153,2.05,1.58,0.47,25.7
0.22992425911125533,0.1714014524135663,-0.08727495188352785,0.5221727579110773,0.7224699356411103,0.6523050242883869,1.0,3.0,1.121201734435426,1.74,1.63,0.11,17.97
0.1950119454948597,-0.5073790112679177,-0.1890941570552911,0.38662169182818745,0.6381747031254631,0.4903929634816831,1.0,3.0,0.7067695591839397,3.89,4.3,-0.41,32.45
0.0974512434033681,0.1618831379546438,-0.029854936758954342,0.03930707207888808,0.28170455852088006,0.2832848159159717,0.6779896460584631,6.0,0.5549493674112304,4.22,4.15,0.07,14.18
0.10610760573793486,0.47549177563755946,-0.0295479509435006,0.20059629099227425,0.46515647115077785,0.4159168281006129,1.0,3.0,0.8876410756630455,2.54,2.33,0.21,13.25
0.18081743966588562,-0.4357761760119625,-0.12070021943414355,0.2921475178496716,0.6510896761526577,0.7251428415984439,0.9889909578408455,4.0,0.3684934645704092,4.2,4.73,-0.53,12.07
0.4326426435491105,-0.6775347760878543,-0.2288126559493613,0.2653114237420112,0.5527526496338475,0.42987779618006783,0.8138046962925607,5.0,1.8589961702493791,1.78,1.55,0.23,36.45
0.13196471606108529,0.7298454737162563,-0.026508807660786893,0.012480245946697926,0.29603514035193323,0.4216778604467975,0.9835518760580685,5.0,0.3860542716376869,4.06,3.49,0.57,16.08
0.11241363832027733,0.390927026299478,-0.04538437517867622,0.4054324794808797,0.5920530023435419,0.434029460379842,0.7940721740791903,5.0,0.8727990772954867,4.01,4.36,-0.35,13.08
0.09318136126778552,0.1724186608916477,-0.029889693086482816,0.043273635648593156,0.47305368362584876,0.5250869515224537,0.9664919044805392,4.0,-0.0761563669191156,1.29,0.2,1.09,16.19
0.24548391196554367,1.3826721867993752,-0.03985089540838338,0.008015720792847729,0.31152392389514955,0.4989971183528482,0.9771001626392438,4.0,0.1671655812353635,1.88,1.59,0.29,13.43
0.09224623633501029,0.12468971586709547,-0.04466330394281215,-0.07013728541608381,0.31672213613000577,0.3842186308704362,1.0,3.0,0.5461405183251262,1.48,0.25,1.23,15.48
0.21925736243035993,-0.018903113621880824,-0.12488924034876059,0.5159522579348376,0.7557456512598598,0.6251671110536831,1.0,3.0,0.48818584754439037,4.41,3.76,0.65,30.57
0.2610217072237276,-0.3422313885668704,-0.11497952020870084,0.35595040551002705,0.6736109736376948,0.5690959519822059,0.971480881972618,4.0,1.161059838501749,2.0,1.75,0.25,30.75
0.6391091185166639,-0.08902004867241799,-0.3613427693405733,0.735693576932225,0.8718793060236152,0.5639912157835204,1.0,3.0,1.0231502859099746,0.73,0.18,0.55,29.3
0.1282579845483979,0.1738232813381145,-0.05703438374329217,0.20295186014531055,0.6431114751214883,0.6441992807265605,1.0,3.0,0.7779333555182192,4.09,4.76,-0.67,15.77
0.1618040819878014,0.2820853570541972,-0.04768047355562399,-0.13279977319982175,0.8525482942996344,0.9492073029012296,1.0,3.0,-0.20266876723425153,3.85,3.93,-0.08,18.12
0.15927965645367928,0.19436056638613997,-0.07390523732690113,0.4407626221893294,0.49955878753796296,0.3113616027409743,0.7236660224154996,6.0,0.9593028140464043,1.72,1.67,0.05,15.2
0.2664789730638644,-0.20755470420790495,-0.19634153854471426,0.5574285723349819,0.7691102700094152,0.6298329037509345,1.0,3.0,1.2152873045259671,2.38,2.18,0.2,22.94
0.2874253988020835,0.016945577680971408,-0.15335650056769468,0.7537923533132355,0.7573622005901871,0.3485065975673412,0.8905399624639652,5.0,1.0207368374835653,3.51,4.34,-0.83,22.17
0.373623537980151,0.11506207810475894,-0.173766973309887,0.47322766293802393,0.9080801101751637,0.37820754905153137,0.8675050715066638,5.0,1.3079232753587593,2.73,3.1,-0.37,21.95
0.1588052782587318,0.4572205777116083,-0.03161931396435902,0.465602787517928,0.5883628222472475,0.2640777809895541,0.6942421659913796,5.0,0.959116898450461,2.48,2.3,0.18,13.36
0.12623188531776208,0.33955864810766506,-0.03552291323304835,0.18544966441097305,0.394657092548046,0.37650824961001733,0.8105356861151939,6.0,0.6730902967455709,4.13,3.6,0.53,22.38
0.10654077374068827,0.22593102620550481,-0.03922432174794799,0.31778964039186997,0.7304388457184463,0.6633572693603821,0.8463234427231848,6.0,1.029989000417276,1.41,0.27,1.14,18.63
0.12619100294686986,0.3998636809427287,-0.030625221013485304,0.15527404046764715,0.34125925798118534,0.3487716398818569,0.8192380272276527,5.0,0.8072256362596943,4.18,4.34,-0.16,13.14
0.19775875814632418,0.05059953729620392,-0.06919869215953278,0.03758952889221333,0.39097672884400286,0.44259008770676234,0.9553892404789404,4.0,0.7907899503140565,1.11,0.13,0.98,24.34
0.3166461675058141,-0.028317990463180294,-0.1829784685616529,0.7379685064674724,0.7964976640459893,0.5560839267402058,0.8093874251841776,5.0,1.1255312103935766,2.75,3.06,-0.31,23.93
0.1473287348780674,0.6481464208026633,-0.03658060734752766,0.02570078598571369,0.7288409374009294,0.8382492836101989,1.0,3.0,-0.05629457431146091,4.06,3.51,0.55,23.57
0.1478453481505841,-0.052353370606672715,-0.10641260590847024,0.4112598616869108,0.5813801501989072,0.5563929288139181,0.892779953492765,5.0,0.8112552111294692,1.63,0.16,1.47,18.31
0.11070085549859758,0.05522084412954436,-0.0681835084179443,0.24344117485265396,0.4004225508210475,0.20345074084121068,0.6010202578752237,6.0,0.691953953072464,4.45,4.8,-0.35,12.69
0.1021391047034641,0.09187975417842023,-0.03243050306165607,0.00314454903127257,0.15127970067626959,0.2733496023576406,0.6985302663531955,6.0,0.6050894816128098,2.45,2.26,0.19,19.1
0.318663160991365,0.22269576843861386,-0.19554186512980465,0.3271546352553218,0.45446013253903333,0.3645612384544937,0.839651806896978,5.0,1.2673201676033967,3.86,4.62,-0.76,20.17
0.18515823811317722,0.3633976379227375,-0.06632729549889682,0.2519020293355209,0.46415866433417763,0.3937346501642648,0.8922034971247592,6.0,1.2224276518121684,3.72,4.68,-0.96,13.2
0.1858563728780805,0.022686103539148853,-0.08292866888578587,0.3783159710145631,0.599001897929404,0.3978813614197117,0.710222071078707,6.0,0.8468789628312939,0.88,0.17,0.71,21.25
0.06743317550162276,0.17741871179849786,-0.016315535925888525,0.019878601574265888,0.28626107245432636,0.39409866309353875,0.8976452474310999,6.0,0.18583987617822031,2.25,2.09,0.16,17.9
0.19211554097616548,0.1290428560190871,-0.1269346274458566,0.2898260972320889,0.5223026283617305,0.43482006540530543,0.9109750452109392,5.0,0.9852967270765742,0.73,0.14,0.59,26.4
0.13583415230935142,0.05438520329878389,-0.04951175282552034,0.3147947143367632,0.4726422130697127,0.3036772837661952,0.7368546356450815,6.0,1.0558851222254224,1.54,0.31,1.23,23.25
0.08863849283577246,0.491370566594192,-0.020906614094151066,0.1326532898061527,0.35635769140939527,0.3872646219382608,0.8783894944472105,6.0,0.6961847424398264,1.29,0.2,1.09,16.41
0.19534253433970655,0.014410236680004199,-0.07526528454603842,0.6151310132707519,0.6642660871484946,0.4041128166533586,0.8250542709875694,5.0,0.6911212218451245,3.71,4.46,-0.75,20.35
0.10141212289401594,0.20532345063070978,-0.030595861971733362,0.22419036270011952,0.43999087451213165,0.35753391317372074,0.8300591596370013,6.0,0.4946284572437798,4.33,4.69,-0.36,14.54
0.12479191209031365,0.11353001643979296,-0.025319239646915515,0.21171354247440685,0.5038687135202988,0.4211015245928457,1.0,3.0,0.9727235330134536,4.33,4.72,-0.39,13.65
0.3101592570700887,0.20310392804577135,-0.11921546930725391,0.2644535572637955,0.5475005822628692,0.5327321953777209,0.7994838712574288,6.0,1.3455534615034002,1.6,1.48,0.12,20.56
0.0759365558212569,0.16745332112736375,-0.03035023631155631,0.06972963323680319,0.26057994920654737,0.3125102077394617,0.677632665153401,6.0,0.2748104536135504,4.14,3.45,0.69,14.33
0.11910029317142452,0.060091266628955434,-0.05547000713415362,0.2957266990808626,0.9379651977395003,0.9477284878971477,0.9968546082508747,4.0,0.7721028927261454,1.3,0.23,1.07,18.8
0.24776943351404535,-0.25341425042151916,-0.11645297907818708,0.1924985228795578,0.29156363594366247,0.34758055597021315,0.8168408396409688,4.0,0.445684825514621,1.12,0.44,0.68,72.0
0.27856581472720515,-0.041870178796365363,-0.13708866522062735,0.26258950389277025,0.46855920858139666,0.37514059043951326,0.8224424175046569,6.0,1.8896745809772095,4.69,5.12,-0.43,17.61
0.11510443217664493,0.16512568284603946,-0.05195676211873301,0.11748080133045309,0.4336235622411745,0.5175337876271057,1.0,3.0,0.0033534668162133762,4.04,3.46,0.58,20.52
0.06602582668013068,0.2880298996016366,-0.014269450836118192,-0.16567742152638795,0.2962115363019773,0.3979115365544156,1.0,3.0,0.1483266895516804,2.65,2.48,0.17,16.37
0.0816781529535344,-0.0685013821508686,-0.0452920331377864,-0.0127925063583111,0.869065578908583,0.9244262564842627,0.9999999999999999,3.0,0.44232772290460665,4.29,4.97,-0.68,13.8
0.224418091480467,-0.5075995132602441,-0.1488352230102019,0.41910537984801727,0.5960442491160856,0.4009527759097401,1.0,3.0,1.1695876331195125,2.32,2.16,0.16,15.85
0.15360804139164522,0.6429899371732849,-0.03568466111792923,0.3109209574309873,0.7175157105790211,0.7403219868898012,0.901175144054166,6.0,1.2615375203056427,4.11,3.57,0.54,15.7
0.24124600448460437,0.4743264162653607,-0.09177649545461808,0.4202278618618521,0.5371091740470602,0.2724705895354583,0.7015814278857468,5.0,0.8504101249898602,3.48,4.31,-0.83,22.29
0.10876902143744326,0.40317297291577536,-0.021754611645990907,0.11109938703341983,0.6365818452593044,0.7308624251499255,1.0,3.0,0.8555616720600935,3.71,4.71,-1.0,13.43
0.14005899026291505,-0.2726302155708806,-0.06796021096826987,0.14080904610693473,0.3309404679633425,0.34044108486458646,0.773040062690865,5.0,0.57071693751834,4.28,3.94,0.34,26.92
0.10876024396447295,0.4858529132200091,-0.027867605816058072,0.2729883548224573,0.42821999444944353,0.5595586564921373,0.8728733318560259,6.0,0.4252755777335502,4.31,4.65,-0.34,16.35
0.1757305117910247,0.6364046607367716,-0.041460576555511164,0.36517206134432634,0.7947531079048489,0.8130234165825866,0.9623053393611799,6.0,0.6227484373165394,0.59,0.14,0.45,22.13
0.11398200460914186,0.38171750698658075,-0.03791290446861639,0.23673338679271522,0.3446884661047994,0.3113271485296586,0.7775229909664969,6.0,0.8740698344430234,1.29,0.2,1.09,16.41
0.14383699483011586,0.00979671881559871,-0.0706899547840193,0.29013097628373036,0.5296206456234263,0.3777436019469364,0.8241962871927462,5.0,0.9446066412091817,4.57,4.29,0.28,15.06
0.15933953990228997,0.33431410728998445,-0.04383590788351577,0.24773947746143493,0.36168101111486384,0.3504643120775755,0.7264845209443411,6.0,0.8283632933519516,1.73,0.17,1.56,17.91
0.2228780316422538,0.23142634400209172,-0.06794398318795825,0.605583634077811,0.7417196841092827,0.45249167996337336,0.9381731273371668,4.0,0.7865182510083142,3.48,4.17,-0.69,22.62
0.2625514256887624,0.08247929469343937,-0.12596388952681759,0.3456470326485441,0.5376533467501182,0.40559674584183136,0.8984645810924483,4.0,1.7146978371942905,4.59,5.04,-0.45,17.34
0.374940573568286,-0.02255237002517247,-0.1691044029992702,0.34444733767578894,0.5385715571826839,0.5094461449498945,0.7980674830017841,5.0,2.0874132436118877,3.77,3.76,0.01,21.32
0.09139770123428,0.26554770629407876,-0.027733916889689625,0.1225512623501158,0.300947893704145,0.2967561881827464,0.632185165791684,6.0,0.5774092208785125,1.5,0.26,1.24,16.32
0.23182489129726067,0.490658654638611,-0.04457893809745961,0.5019326601368809,0.8745951935112084,0.6464472092683776,1.0,3.0,1.3012954899029514,1.78,1.61,0.17,12.33
0.0975067059261941,0.29781937777021383,-0.0241394525940275,0.15474724055970746,0.6389926985773021,0.6872804087826697,0.9292147259121137,5.0,0.8672830460020047,3.99,3.41,0.58,25.31
0.1686827420071565,0.21895134482273218,-0.05654623750844978,0.2690362559880351,0.6582191259065934,0.6765588862359874,1.0,3.0,0.759423878010852,3.72,4.52,-0.8,20.34
0.11221297929015808,0.3199935497972536,-0.0437201246826906,0.2935371083912656,0.41340680130853097,0.5104891704393074,0.8669983557291081,5.0,0.5923443936772568,2.02,1.89,0.13,16.12
0.15415399146443964,0.018422999551607824,-0.12639465204466804,0.04247771544131659,0.3436626135914198,0.3232209723367329,0.8304480446072126,6.0,1.082955387695067,2.01,1.74,0.27,15.82
0.22989583437363956,0.38473312537248305,-0.09113260324655448,0.2908720067959731,0.692220289192395,0.7199950440927245,0.9410014612958799,4.0,1.0999399783769905,0.68,0.14,0.54,28.58
0.4392928571462128,0.6887231190637076,-0.17433919221041427,0.2632191282950842,0.4415096532166199,0.4093093587566145,0.8772754206329284,5.0,1.782479221468334,0.78,0.14,0.64,27.96
0.37582429529827505,-0.11111872621678437,-0.21348389921796496,0.3921097926374878,0.5748375686505993,0.38864867711731466,0.8515559197929283,6.0,1.4269204327905574,3.46,4.12,-0.66,19.2
0.21485333895770292,0.8315673698123995,-0.0451836609283498,0.5332549712414992,0.7383119230948881,0.43310600086856166,0.8426201315908252,5.0,0.7499956434185591,0.62,0.16,0.46,28.0
0.1085317537613902,0.17341766338722633,-0.038181465361902145,0.3455005552830627,0.5164125104615858,0.25815532105817945,0.697776757719899,6.0,1.0234401199286927,1.47,0.29,1.18,17.75
0.4420559568841161,0.26367438077939964,-0.18712133392493158,0.46798002306182934,0.5668058727562681,0.49085932087762757,0.9558822000473044,4.0,0.7004555859835673,0.69,0.16,0.53,27.98
0.09789850309956498,0.12327656595487269,-0.03923717770966029,0.11487721322855948,0.4660470524655426,0.5007994864660632,1.0,3.0,0.36325299336618805,4.17,3.57,0.6,16.66
0.14365296579570802,0.3194154965178347,-0.0744757211738093,0.25192106759314326,0.526007608473384,0.5558320170199946,0.872405735082908,5.0,0.9862379394271843,1.48,0.5,0.98,28.62
0.09206658590355081,0.08392205044969137,-0.04659918781756611,0.25302789644939444,0.6712841366868473,0.6804650587740513,0.9585417019832291,4.0,0.6060890828815045,4.12,4.9,-0.78,13.88
0.2383905659834374,-0.2655497706075861,-0.16384371783322527,0.33056828609449157,0.6836650260348365,0.5152407803143405,1.0,3.0,0.9085542293448702,3.03,2.78,0.25,23.96
0.44891010428399697,-0.48193556284610123,-0.23056785272484404,-0.058508459681410364,0.2898057135662546,0.4530786767297088,1.0,3.0,0.681265968675368,0.64,0.16,0.48,35.28
0.3141118810094413,-0.384635989635296,-0.2265367967455082,0.07761830606571603,0.3499791627354414,0.4422040780320586,0.9432454998923454,4.0,0.8316915544109201,2.78,2.6,0.18,29.43
0.11977161940710278,0.4605316515122422,-0.024425888249943517,0.0697765482773609,0.3832671085955103,0.5291227171967248,0.7927665314707599,6.0,0.7317660082835212,4.22,4.59,-0.37,13.06
0.3791840357197717,0.786339278936915,-0.10908621189808265,0.14998108906996555,0.5036561689202843,0.5532523753248763,0.8081959379837,6.0,1.9885701127573217,1.78,0.99,0.79,19.19
0.11538391402025137,0.1577827461527927,-0.05969317886972081,0.028603618221940155,0.4757364106803098,0.4786647460857814,1.0,3.0,0.22180643908174202,4.36,4.7,-0.34,14.61
0.1985093952421696,-0.18108501541688485,-0.14886424566338974,0.3957646477524304,0.5664237649341816,0.44502705123203723,0.9131418659322831,4.0,1.329520657260694,2.14,1.95,0.19,18.71
0.13621724918218994,0.2457864189682071,-0.056415704479391815,0.14901446212294786,0.35296049819950037,0.4019637609389166,0.9308529465101423,4.0,0.7594291605421326,3.92,4.37,-0.45,12.48
0.3757288512197097,1.6913900850150043,-0.10679864073887646,0.3196494943976916,0.6338601655655767,0.5672919791223181,0.9869331839637294,4.0,2.330916169289553,4.08,4.88,-0.8,16.09
0.15622182926694533,0.03654832696832735,-0.09394195492790702,0.43401546621566656,0.5401536231361557,0.27973994994242835,0.7102990596571662,6.0,0.8297117378180194,0.83,0.14,0.69,28.65
0.561093429199575,-0.23530084891138414,-0.2686174618093816,0.38007425794832167,0.8077703423569829,0.7432408166826087,0.988194658320981,5.0,1.4909584811635361,4.17,3.6,0.57,24.7
0.07537297898716676,0.2781167922783794,-0.021682225158612956,0.10004999266387933,0.5415763682621383,0.5584371891616033,0.9089197031807198,5.0,0.7266294728336178,1.88,1.59,0.29,13.43
0.16767879409056605,0.14453763495207833,-0.07140493703532214,0.1351022995130251,0.5806209217012986,0.4364377030531858,0.9369168918439786,5.0,0.9589599534393751,1.9,1.79,0.11,13.74
0.23457454040215167,-0.18523326230767792,-0.12974766350787814,0.03924475779018952,0.4480456778185496,0.5765871049998706,0.9188140284378284,5.0,0.89232152168837,2.48,2.3,0.18,20.81
0.12472491499910537,0.16043083500473582,-0.06488693766603493,0.5537513546911143,0.7827922325723853,0.6585289305049501,1.0,3.0,0.07206018896160386,4.25,4.19,0.06,14.1
0.5830831980969275,0.45590164149585277,-0.266685506546807,0.6649970438199457,0.7537507052405569,0.28454851267607173,0.7021068931533394,5.0,0.9460862104453578,0.65,0.2,0.45,38.15
0.15009711902895143,0.12022788784433683,-0.05399042117626229,0.029804804959827434,0.26256148690961856,0.37924652135623965,0.7257103980289162,6.0,0.9009295011806315,4.24,3.59,0.65,15.86
0.3805394285152422,-0.3716881374875527,-0.1625807828019613,0.06571605892848839,0.6023696895838762,0.6101752486525162,1.0,3.0,1.1144714126678497,2.64,2.47,0.17,14.33
0.14546805893367978,-0.12376840247635215,-0.06514758384430686,0.5213478392713784,0.6048833683636526,0.25331774207888386,0.7008632060925131,6.0,0.7450513633575223,4.08,4.89,-0.81,19.59
0.20665934754944848,0.24524351994355229,-0.07483008248000311,0.22962220296646835,0.3914917104824885,0.33362424174303296,0.7712959654822517,6.0,1.1156807179310013,1.87,1.06,0.81,22.79
0.17226995129327002,0.8593727561744824,-0.0436738399818406,0.23651011839231562,0.5069173610024766,0.4658405438406529,1.0,3.0,-0.18640846710293918,3.97,3.38,0.59,19.86
0.3279543084241528,0.4024425742982156,-0.12117312600835572,0.6373454659806311,0.7446065914342984,0.6370787799505376,0.9726214287705591,5.0,1.7978617695709929,1.59,1.56,0.03,15.8
0.08654642020282893,0.0979111170260179,-0.06776524275369022,0.04235436716519021,0.37561642406784324,0.458059343948975,0.8828204407325525,5.0,0.4511041073096506,1.63,0.47,1.16,15.98
0.17583278003337566,0.09226193989805741,-0.11803650807170007,0.2520587312932118,0.6586263068527889,0.38689934027860856,0.8428425450691917,6.0,1.0090977010607571,3.75,3.57,0.18,15.89
0.20576031064494715,0.1673045163517473,-0.09716464935345381,0.4121221448163987,0.7523707328597304,0.588955830391624,0.9102342403279609,6.0,0.9709522740233015,0.63,0.13,0.5,33.6
0.2165046552287344,-0.14969415724990534,-0.18750978894099501,0.07084388423312415,0.414424556984283,0.5723630652780202,0.9126171545233599,5.0,1.3067103272181646,2.06,1.83,0.23,13.97
0.1872989790221498,0.4275650089134052,-0.08227529012296608,0.20893515713159952,0.4200758884977693,0.4676714409890372,0.8231217244396579,5.0,1.1923386705948233,3.79,4.2,-0.41,12.43
